Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Currency
2025-06-06 00:00:00-04:00,466.3648469522318,469.5890928719542,465.06523024972654,466.6525573730469,15285600,0.0,0.0,MSFT,USD
2025-06-09 00:00:00-04:00,465.9779957450024,469.67841894667356,464.90653697170796,469.0038146972656,16469900,0.0,0.0,MSFT,USD
2025-06-10 00:00:00-04:00,467.45614299188406,469.0533703074369,463.2596519580402,467.18829345703125,15375900,0.0,0.0,MSFT,USD
2025-06-11 00:00:00-04:00,466.29541399515057,471.7022387212418,465.93828127215454,468.87481689453125,16399200,0.0,0.0,MSFT,USD
2025-06-12 00:00:00-04:00,471.25575908280854,476.61299175337194,469.76764562448443,475.07525634765625,18950600,0.0,0.0,MSFT,USD
2025-06-13 00:00:00-04:00,472.6348110082228,475.3828499324856,469.0137405811006,471.1962890625,16814500,0.0,0.0,MSFT,USD
2025-06-16 00:00:00-04:00,471.44428961660435,476.8808754060361,471.23596219473825,475.3431701660156,15626100,0.0,0.0,MSFT,USD
2025-06-17 00:00:00-04:00,471.63279762120845,474.9463269378011,470.3232503868908,474.25189208984375,15414100,0.0,0.0,MSFT,USD
2025-06-18 00:00:00-04:00,474.21220825159133,477.1884355000323,470.70025162122124,476.4344482421875,17526500,0.0,0.0,MSFT,USD
2025-06-20 00:00:00-04:00,478.4086860483398,479.62891980922967,473.09114443804276,473.616943359375,37576200,0.0,0.0,MSFT,USD
2025-06-23 00:00:00-04:00,474.4204952857464,483.8849056071214,468.76568216065505,482.1487731933594,24864000,0.0,0.0,MSFT,USD
2025-06-24 00:00:00-04:00,485.07541514458467,487.9524285572733,482.9424282150726,486.2261962890625,22305600,0.0,0.0,MSFT,USD
2025-06-25 00:00:00-04:00,488.1409520653471,490.64097201284227,485.5119574284625,488.3691101074219,17495100,0.0,0.0,MSFT,USD
2025-06-26 00:00:00-04:00,489.07347716233096,494.09337765578726,488.9048109762518,493.508056640625,21578900,0.0,0.0,MSFT,USD
2025-06-27 00:00:00-04:00,493.60726767719865,495.3434002058453,489.12309627390664,492.0100402832031,34539200,0.0,0.0,MSFT,USD
2025-06-30 00:00:00-04:00,493.1013206195562,496.79184348109624,491.404849352638,493.4683837890625,28369000,0.0,0.0,MSFT,USD
2025-07-01 00:00:00-04:00,492.53583641461546,494.10330273882704,487.08935037246306,488.1508483886719,19945400,0.0,0.0,MSFT,USD
2025-07-02 00:00:00-04:00,486.107196925814,489.5893925672679,484.82744098086494,487.198486328125,16319600,0.0,0.0,MSFT,USD
2025-07-03 00:00:00-04:00,489.89694493303733,496.16687121115365,489.52988173373706,494.8870849609375,13984800,0.0,0.0,MSFT,USD
2025-07-07 00:00:00-04:00,493.4386378219278,494.7977767455099,491.3056810299541,493.77593994140625,13981600,0.0,0.0,MSFT,USD
2025-07-08 00:00:00-04:00,493.2997134401056,494.25212791462184,490.1945116420166,492.68463134765625,11846600,0.0,0.0,MSFT,USD
2025-07-09 00:00:00-04:00,496.3354652236218,502.76412671878114,495.77990524850594,499.5200500488281,18659500,0.0,0.0,MSFT,USD
2025-07-10 00:00:00-04:00,499.06366987607214,500.4426696344743,493.8056807647675,497.5061340332031,16492100,0.0,0.0,MSFT,USD
2025-07-11 00:00:00-04:00,494.5200000462786,501.0280145407016,493.85529597280816,499.3315734863281,16459500,0.0,0.0,MSFT,USD
2025-07-14 00:00:00-04:00,497.5458219138798,499.9764196247383,497.0597144820079,499.033935546875,12058800,0.0,0.0,MSFT,USD
2025-07-15 00:00:00-04:00,499.03393728805895,504.2720960834484,498.80577924001653,501.811767578125,14927200,0.0,0.0,MSFT,USD
2025-07-16 00:00:00-04:00,501.1768265275145,502.70463167926073,497.9129190668174,501.61334228515625,15154400,0.0,0.0,MSFT,USD
2025-07-17 00:00:00-04:00,501.67285674255714,509.3019216630888,501.61333461976557,507.6451721191406,17503100,0.0,0.0,MSFT,USD
2025-07-18 00:00:00-04:00,510.4030974050004,510.5618634291492,503.40897568442307,506.0082092285156,21209700,0.0,0.0,MSFT,USD
2025-07-21 00:00:00-04:00,502.69466780228106,508.0320701704435,501.54385636100875,506.01812744140625,14066800,0.0,0.0,MSFT,USD
2025-07-22 00:00:00-04:00,506.92095727911294,507.1491456054249,501.26611328125,501.26611328125,13868600,0.0,0.0,MSFT,USD
2025-07-23 00:00:00-04:00,502.7343595827018,502.77405108780124,496.7323137246232,501.861328125,16396600,0.0,0.0,MSFT,USD
2025-07-24 00:00:00-04:00,504.73833906736274,509.5995039044367,503.27998658866585,506.8316345214844,16107000,0.0,0.0,MSFT,USD
2025-07-25 00:00:00-04:00,508.4089964805577,514.1828842249572,506.3157313206406,509.63922119140625,19125700,0.0,0.0,MSFT,USD
2025-07-28 00:00:00-04:00,510.0063088656235,510.91900158393673,506.07766717141,508.4388122558594,14308000,0.0,0.0,MSFT,USD
2025-07-29 00:00:00-04:00,511.4448362580723,513.5182406496896,507.50626407616875,508.5082702636719,16469200,0.0,0.0,MSFT,USD
2025-07-30 00:00:00-04:00,511.08764202727673,511.86149016920456,505.4030674134904,509.1729431152344,26380400,0.0,0.0,MSFT,USD
2025-07-31 00:00:00-04:00,550.8301225339796,551.0484106553389,527.6850421089878,529.2723388671875,51617300,0.0,0.0,MSFT,USD
2025-08-01 00:00:00-04:00,530.7605684534492,531.5542170062565,516.7326017006552,519.9568481445312,28977600,0.0,0.0,MSFT,USD
2025-08-04 00:00:00-04:00,524.0838536533402,533.9847498429226,523.9449485218581,531.3954467773438,25349000,0.0,0.0,MSFT,USD
2025-08-05 00:00:00-04:00,532.9232605080902,533.0423047576313,523.0620248277625,523.5679931640625,19171600,0.0,0.0,MSFT,USD
2025-08-06 00:00:00-04:00,526.6930052823053,527.4866537198485,519.8774501718309,520.7802124023438,21355700,0.0,0.0,MSFT,USD
2025-08-07 00:00:00-04:00,522.6254396329194,523.9052559727172,513.4487398823029,516.7127075195312,16079100,0.0,0.0,MSFT,USD
2025-08-08 00:00:00-04:00,518.4587582353118,520.502431840537,515.2940341981842,517.9031982421875,15531000,0.0,0.0,MSFT,USD
2025-08-11 00:00:00-04:00,518.1611446296885,523.4092640243366,515.6015722772428,517.6353759765625,20194400,0.0,0.0,MSFT,USD
2025-08-12 00:00:00-04:00,519.5996565820958,526.7723446368122,518.5579891899393,525.046142578125,18667000,0.0,0.0,MSFT,USD
2025-08-13 00:00:00-04:00,527.8934364066101,528.4787877679453,515.2544004746543,516.454833984375,19619200,0.0,0.0,MSFT,USD
2025-08-14 00:00:00-04:00,518.4190436500928,521.7821945996749,516.0182375574066,518.3396606445312,20269100,0.0,0.0,MSFT,USD
2025-08-15 00:00:00-04:00,518.627406652342,521.9309749680182,514.9666450837208,516.0479736328125,25213300,0.0,0.0,MSFT,USD
2025-08-18 00:00:00-04:00,517.4567900842618,518.6770238166106,509.9467697824549,513.0023193359375,23760600,0.0,0.0,MSFT,USD
2025-08-19 00:00:00-04:00,510.91900524319027,511.0777107186651,504.5201046206217,505.7304382324219,21481000,0.0,0.0,MSFT,USD
2025-08-20 00:00:00-04:00,505.8296325155463,506.9506829011106,500.44266872858867,501.7125244140625,27723000,0.0,0.0,MSFT,USD
2025-08-21 00:00:00-04:00,500.5201238427197,504.4353306174317,499.5562271428435,501.066650390625,18443300,0.83,0.0,MSFT,USD
2025-08-22 00:00:00-04:00,501.07655468445085,507.51578439064156,499.248138173549,504.0378112792969,24324200,0.0,0.0,MSFT,USD
2025-08-25 00:00:00-04:00,503.44159720621536,504.9917771303553,500.9473838488724,501.0865173339844,21638600,0.0,0.0,MSFT,USD
2025-08-26 00:00:00-04:00,501.18583887731603,501.8019624337255,495.37267961289456,498.8804626464844,30835700,0.0,0.0,MSFT,USD
2025-08-27 00:00:00-04:00,498.8407434548062,504.09746017877256,496.75395340313815,503.5509033203125,17277900,0.0,0.0,MSFT,USD
2025-08-28 00:00:00-04:00,503.89867767213724,507.87350408410515,502.3186878124423,506.4326477050781,18015600,0.0,0.0,MSFT,USD
2025-08-29 00:00:00-04:00,505.458793364042,506.39287997665497,501.3150235761296,503.5011901855469,20961600,0.0,0.0,MSFT,USD
2025-09-02 00:00:00-04:00,497.32034095368414,502.81553721257154,493.68337117589067,501.9410705566406,18128000,0.0,0.0,MSFT,USD
2025-09-03 00:00:00-04:00,500.6194673133705,504.5942937991858,499.1587173668126,502.1696472167969,16345100,0.0,0.0,MSFT,USD
2025-09-04 00:00:00-04:00,501.1262158347851,504.95199223037696,499.983459333639,504.77313232421875,15509500,0.0,0.0,MSFT,USD
2025-09-05 00:00:00-04:00,505.86622472604114,508.74796779288187,489.27131242222254,491.884765625,31994800,0.0,0.0,MSFT,USD
2025-09-08 00:00:00-04:00,494.97517595073856,498.04575600626316,491.91457299081776,495.06463623046875,16771000,0.0,0.0,MSFT,USD
2025-09-09 00:00:00-04:00,498.27429847652155,499.0891451753406,494.5677922273047,495.2733154296875,14410500,0.0,0.0,MSFT,USD
2025-09-10 00:00:00-04:00,499.81456783685906,500.06299449245154,493.5939546766565,497.2209777832031,21611800,0.0,0.0,MSFT,USD
2025-09-11 00:00:00-04:00,499.08915061774627,500.00337405269875,494.7466575341409,497.8569641113281,18881600,0.0,0.0,MSFT,USD
2025-09-12 00:00:00-04:00,503.4614629424367,509.32432605160386,500.67909648146514,506.6910095214844,23624900,0.0,0.0,MSFT,USD
2025-09-15 00:00:00-04:00,505.58800862213144,512.2259313574772,503.80926524972944,512.1166381835938,17143800,0.0,0.0,MSFT,USD
2025-09-16 00:00:00-04:00,513.6271130220401,513.9748860992247,505.39922293408733,505.8364562988281,19711900,0.0,0.0,MSFT,USD
2025-09-17 00:00:00-04:00,507.4064717390096,508.07226852063866,502.74598524416496,506.81024169921875,15816600,0.0,0.0,MSFT,USD
2025-09-18 00:00:00-04:00,508.270998935228,509.84107240669834,504.4651158521554,505.2501525878906,18913700,0.0,0.0,MSFT,USD
2025-09-19 00:00:00-04:00,507.34691829589656,516.0319056285313,507.09849160720086,514.6705322265625,52474100,0.0,0.0,MSFT,USD
2025-09-22 00:00:00-04:00,512.3452424901319,514.48167541423,509.3143886623668,511.21240234375,20009300,0.0,0.0,MSFT,USD
2025-09-23 00:00:00-04:00,510.56645428814153,511.35152134239047,504.1173079645634,506.0252380371094,19799600,0.0,0.0,MSFT,USD
2025-09-24 00:00:00-04:00,507.16798604562155,509.2547456727144,503.72976965544393,506.9394226074219,13533700,0.0,0.0,MSFT,USD
2025-09-25 00:00:00-04:00,505.1010467430239,506.8003068435259,501.8615838862597,503.83905029296875,15786500,0.0,0.0,MSFT,USD
2025-09-26 00:00:00-04:00,506.849997214163,510.70558375978015,503.4316440082871,508.2411804199219,16213100,0.0,0.0,MSFT,USD
2025-09-29 00:00:00-04:00,508.28089264453985,513.5971983462931,505.6773863749633,511.3613586425781,17617800,0.0,0.0,MSFT,USD
2025-09-30 00:00:00-04:00,510.0099885223437,514.8990082310244,506.45253207823936,514.6903686523438,19728200,0.0,0.0,MSFT,USD
2025-10-01 00:00:00-04:00,511.5600762745242,517.2341620265153,508.4696637232757,516.439208984375,22632300,0.0,0.0,MSFT,USD
2025-10-02 00:00:00-04:00,514.3823296081488,518.3173691617891,507.4661094259624,512.4942626953125,21222900,0.0,0.0,MSFT,USD
