Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Currency,MA_7,MA_14,MA_30,Price_Change,Price_Change_7,HL_Spread,HL_Spread_Pct,Volatility_7,Volatility_14,Volume_Change,Volume_MA_7,RSI_14,OC_Diff,OC_Diff_Pct,Volume_log,Volume_MA_7_log
0.196,0.2748081796663101,0.2747843127335101,0.2769541329049158,230.23863220214844,0.066625783045744,0.0,0.0,0.0,0.0,229.99361528669084,218.76727403913225,214.57182820638025,-0.0030225974608623,0.0505478522624776,-0.0021698201714056,-9.424222818960131e-06,2.159331915018125,12.533268889822818,-0.3483638861363843,0.1171352745213527,71.04723298768168,229.96382402248213,836.815790205805,0.06450019200840448,0.11076761796601549
0.2,0.2742641221742137,0.274462573132591,0.2759569879550124,229.90956115722656,0.0703221945294107,0.0,0.0,0.0,0.0,230.2030203683036,220.31624712262837,215.26280924479167,-0.0014292607707683,0.0064166155911233,-0.0014944148224214,-6.500011634572404e-06,2.0524066974342245,12.4698866764117,0.0554801957243611,0.0967268880465763,74.0080714504115,229.6352970350524,837.2779319971975,0.06795971953000247,0.09233018771388067
0.204,0.272580119608058,0.2713738786290873,0.2712598707063881,225.3723907470703,0.0758125091983349,0.0,0.0,0.0,0.0,230.0363486153739,221.64643205915175,215.7650329589844,-0.0197345877540666,-0.0051501145120997,0.0001140079226992,5.058646372845646e-07,2.414898276104895,11.891236644238123,0.0780737106636795,0.0913700408930322,69.30753279330136,225.09981062746223,825.8115483665224,0.07307619859971586,0.08743382523108441
0.208,0.2677742663232539,0.2662903963669656,0.268648895522638,224.26551818847656,0.0534722839175591,0.0,0.0,0.0,0.0,229.35968889508928,223.26680537632527,216.18819478352864,-0.0049113050401811,-0.0206837286322308,-0.0023584991556723,-1.0516548307217942e-05,3.2664509798640697,10.39848622722148,-0.2946772968868635,0.0845157479744063,75.68317782680114,223.9977439221533,836.517067146945,0.05209164534228456,0.08113357213317339
0.212,0.2676447356874821,0.2695978820129264,0.2707875457220673,227.11746215820312,0.0762229444227724,0.0,0.0,0.0,0.0,228.56621878487724,225.0218767438616,216.7479232788086,0.0127168188527748,-0.0238717880513964,-0.0011896637091409,-5.238098813873838e-06,2.9907875463066658,8.539689323046636,0.4254664068639584,0.0770047532143426,76.67897879678216,226.84981742251568,847.5781032637196,0.07345763769610551,0.07418381154830328
0.216,0.2680463017666322,0.2698681531456938,0.2718634112008433,226.5191650390625,0.0541667042435241,0.0,0.0,0.0,0.0,227.76562717982705,226.7648064749581,217.3720413208008,-0.0026343069945183,-0.0241429493888322,-0.0019952580551494,-8.808341028475097e-06,2.6051164428983014,5.429078973885988,-0.2893648408137166,0.0712666094621258,76.39697315742224,226.25111873729583,844.0747633753057,0.05275060103155906,0.06884169555843067
0.22,0.2685514893457059,0.2701126682942105,0.2698428653998271,228.6630859375,0.0994354644816187,0.0,0.0,0.0,0.0,227.44083077566964,227.9259305681501,218.05135447184244,0.0094646335910155,-0.0098450147393418,0.0002698028943833,1.1799145160541172e-06,2.2631585365940534,3.527535875114208,0.8357303784733536,0.0708654119769948,71.34751937903715,228.3945344481543,850.4683217531607,0.09479683395726976,0.06846711781456927
0.224,0.2708054806497315,0.2719272863309456,0.2745268680379846,229.8397827148437,0.0546970656088093,0.0,0.0,0.0,0.0,227.38385227748327,228.68873378208704,218.7350285847982,0.0051459848559261,-0.0017323308581618,-0.002599581707039,-1.13104079560684e-05,2.1846384563668786,2.487664604532125,-0.4499239693407335,0.0691613094860041,66.43083425792835,229.568977234194,847.7264813230493,0.05325358409196203,0.06687451821374522
0.228,0.2736682538817754,0.2751575365801665,0.2759438501538565,231.90391540527344,0.0677741957705024,0.0,0.0,0.0,0.0,227.66876002720423,228.9358901977539,219.49215545654295,0.0089807459180843,0.0086745163533368,-0.0007863135736899,-3.3906869244351136e-06,2.649510315236227,2.629307208269699,0.2390828468792107,0.0687973096633029,56.84413090731731,231.63024715139167,846.3906348869236,0.06557629100294822,0.06653400664073533
0.232,0.2758574364421442,0.2751189363261259,0.2786073007207926,231.485107421875,0.070352511857817,0.0,0.0,0.0,0.0,228.54200526646204,229.289176940918,220.19680887858075,-0.001805954775134,0.0271227396334665,-0.0034883643946667,-1.506949813539955e-05,2.7710625006220275,2.614734043738229,0.0380427396887943,0.068017310043229,60.39397721253051,231.20924998543285,838.147606123805,0.0679880445513781,0.06580394831230155
0.236,0.2716344962766713,0.2718629272821143,0.2728343156156804,229.07192993164065,0.0792888322283178,0.0,0.0,0.0,0.0,229.22863551548548,229.2941622052874,220.77786051432287,-0.0104247634636659,0.0214317911286063,-0.000971388333566,-4.240538480013512e-06,2.0316239409477133,2.614211154834884,0.127022051303032,0.0717053883733373,50.14697848985552,228.800295435364,842.3094215630151,0.07630233555975341,0.06925120059889449
0.24,0.2819457447731648,0.2821586013327766,0.2825303197573536,237.79725646972656,0.1221786415956431,0.0,0.0,0.0,0.0,230.7543204171317,229.66026960100447,221.58600972493488,0.0380898984030462,0.0470232196592801,-0.000371718424577,-1.5631737308303565e-06,3.592473293887584,3.3725282427103176,0.5409312782387947,0.0782704879694617,58.89889532416242,237.5153107249534,842.4149508482305,0.1152720115352223,0.07535835749626005
0.244,0.2835519678670798,0.2835098554165826,0.2856529504264526,239.10353088378903,0.0859544230775503,0.0,0.0,0.0,0.0,232.55208696637837,230.15885707310267,222.446001180013,0.0054932274385965,0.0555554133468414,-0.00214309500987,-8.963042084525455e-06,4.214740177535532,4.183205333235563,-0.296485687228205,0.0828115906600369,61.80832687147064,238.81997891592195,842.2441244628328,0.0824592529308452,0.07956098304135055
0.248,0.2855598377228638,0.285337379061804,0.2879490508863259,239.0138092041016,0.1000020915118963,0.0,0.0,0.0,0.0,234.03076171875,230.73579624720983,223.31595102945963,-0.0003752419688484,0.0452662624759236,-0.0026116718245218,-1.0926865829294767e-05,4.432989598765043,4.808924911742641,0.1634315946914313,0.082892537378648,64.19063029792223,238.72824936637872,836.0007880312105,0.09531208117696843,0.07963573629836364
0.252,0.2846530828063837,0.2838316287325054,0.2851281557640089,237.2089233398437,0.0887369014270443,0.0,0.0,0.0,0.0,235.08349609375,231.23367418561665,224.1217534383138,-0.007551387387482,0.0320620761904508,-0.0012965270315035,-5.46575994380283e-06,4.136968280537032,5.105191268744798,-0.11264954476989,0.0877553710669673,61.787560956350816,236.9242702570373,832.3263810151295,0.08501821827596495,0.08411628038349435
0.256,0.2816737119474243,0.2820685105787004,0.2812182834049581,233.6888885498047,0.1219600881965621,0.0,0.0,0.0,0.0,235.33849225725447,231.50362614222936,224.8045771280925,-0.0148393860588285,0.0076970375485547,0.0008502271737423,3.638286693982591e-06,3.95952595791254,5.129651945112414,0.3744010240974267,0.0954962128421186,55.7686861252667,233.40721483785725,828.6439413324584,0.11507723445048101,0.09120742303428096
0.26,0.2754429224397776,0.273883445897605,0.271496032862952,226.1501922607422,0.1548234965435367,0.0,0.0,0.0,0.0,234.57636151994976,231.55918339320596,225.3284118652344,-0.0322595410327172,-0.0230464724947081,0.002387413034653,1.0556758810536033e-05,5.157154483166442,5.061903505999431,0.2694603524229082,0.10756349636865,51.08756690881285,225.8747493383024,820.0419431277539,0.14394751545065027,0.10216255435792013
0.264,0.268564477643716,0.2713481584664057,0.2724144785750385,229.38107299804688,0.0910569445774291,0.0,0.0,0.0,0.0,234.62052481515067,231.92458016531808,226.03364969889324,0.0142864381630929,0.001349545823875,-0.0010663201086327,-4.648683933228695e-06,5.103202542169021,4.663893041329335,-0.4118661145737416,0.1092446552756659,56.75181768785193,229.1125085204032,853.1005683646266,0.08714690033523632,0.10367929294268265
0.268,0.2715956608182447,0.2765732012106586,0.2755240302959656,233.40968322753903,0.1018322603621462,0.0,0.0,0.0,0.0,233.9937286376953,232.3740245274135,226.92231241861975,0.0175629583419312,-0.0184508993388916,0.0010491709146929,4.494975958945944e-06,4.91393352836264,4.463905001392163,0.1183360130819504,0.1063380293851664,58.0546690934178,233.1380875667208,858.4013708626213,0.09697448531756889,0.101055488759574
0.272,0.2816737014290514,0.2813091998712462,0.2834093806614354,236.03224182128903,0.0766483464295877,0.0,0.0,0.0,0.0,233.55497305733817,233.05353001185827,228.07071075439453,0.0112358603014486,-0.012845017600316,-0.0021001807901891,-8.897855538648585e-06,4.501451027491733,4.221581990132215,-0.2473078162361996,0.1050085898640289,61.57767070522418,235.75056811986,836.9633619460969,0.07385283272161347,0.09985310857210696
0.276,0.2819068619514431,0.2852086809708405,0.2851019276729046,237.4781494140625,0.1164093307526506,0.0,0.0,0.0,0.0,233.3355930873326,233.6831774030413,229.2351003011068,0.0061258901818517,-0.006424983540293,0.0001067532979359,4.495289280268901e-07,4.219674074449958,4.173484842112708,0.5187454938716645,0.1073524811841366,60.91359185224874,237.19624255211104,841.3993221384118,0.11011758053891406,0.10197201423153125
0.28,0.284225609377067,0.2837673009298013,0.286951897771281,238.3157958984375,0.0839561657482882,0.0,0.0,0.0,0.0,233.49371773856024,234.28860691615515,230.44168853759768,0.0035272570821431,0.0046662349080688,-0.0031845968414797,-1.33629280823537e-05,4.405651762697339,4.187816829026538,-0.2787849117809953,0.1066695189443143,60.58267142897431,238.03157028906045,837.4740432811479,0.08061746469825751,0.10135507161628625
0.284,0.2855209850863109,0.2851829379904873,0.2855348855867412,237.2089233398437,0.0796227066044381,0.0,0.0,0.0,0.0,233.99657985142292,234.66753605433877,231.2684076944987,-0.0046445622893814,0.015062910401445,-0.0003519475962539,-1.483703021364534e-06,4.626971176470372,4.195444412536637,-0.0516157342968994,0.1006213215740109,56.78573701002,236.92340235475737,829.7933067271296,0.07661163436405968,0.09587485813805666
0.288,0.2871531531392164,0.2917464250968433,0.2902057682312883,244.8074188232422,0.3089055617138961,0.0,0.0,0.0,0.0,236.6618979317801,235.61912972586492,232.12330373128256,0.0320329242948096,0.0824992734960357,0.0015406568655549,6.293342223698651e-06,4.726418153534987,4.874065930156371,2.879616442185576,0.1226330451697765,64.39655692675935,244.52026567010296,851.5325811225052,0.26919133895762526,0.11567685937436967
0.292,0.2963115009963109,0.3050535813417551,0.300584006612056,255.3575592041016,0.1971844796001796,0.0,0.0,0.0,0.0,240.3728245326451,237.49667467389787,233.0204315185547,0.0430956726375881,0.1132459878512988,0.0044695747296991,1.7503201172621952e-05,7.462737169955909,6.828796862524428,-0.361667434842727,0.137794121601598,74.15689843516645,255.06124770310527,860.7875389429478,0.179972532996721,0.12909140686087567
0.296,0.3061305030791634,0.305954446775484,0.3077477836617194,253.7122344970703,0.110372920408762,0.0,0.0,0.0,0.0,243.273188999721,238.6334588187081,233.9262029012044,-0.0064432191165965,0.0869824721442227,-0.0017933368862353,-7.068389468053443e-06,8.213042467908862,8.090755417528753,-0.4402555382017933,0.1390142158939717,66.81418383007258,253.40610399399117,827.7714943305141,0.10469592323308166,0.13016316541786152
0.3,0.3052755285036711,0.3038953076710244,0.3044151666903267,251.59820556640625,0.0758888781648268,0.0,0.0,0.0,0.0,245.4968981061663,239.52593558175224,234.67940521240237,-0.0083323886010253,0.0659484637565019,-0.0005198590193022,-2.066227054886856e-06,8.03103157489927,8.804267695975073,-0.3124320903734796,0.1389057204275773,62.97910570211352,251.29293003790255,823.1676193294368,0.07314718332554487,0.13006790705100985
0.304,0.3026718034966743,0.305735648678177,0.305294234139821,256.14532470703125,0.1006385635266037,0.0,0.0,0.0,0.0,248.16363743373327,240.7496152605329,235.46185760498048,0.0180729394726339,0.0786058647459855,0.0004414145383559,1.7232972683021715e-06,8.023849626174043,9.855396880328229,0.3261305999018966,0.1366527536809992,66.28743489630548,255.84265290353457,845.2807626870527,0.09589052366915532,0.1280877623890605
0.308,0.3038247167504243,0.3062890569584369,0.3080101766844323,254.7393341064453,0.0831278119082244,0.0,0.0,0.0,0.0,250.5098571777344,242.00178745814733,236.21572519938152,-0.0054890347977034,0.0689150215414466,-0.0017211197259954,-6.7563956388307e-06,7.000232748011015,10.465693629223244,-0.1739964383906409,0.1365344174181329,66.7940563810582,254.4355093896949,837.4417727136401,0.07985297759120666,0.12798364754583275
0.312,0.3044205918057218,0.3029429708902877,0.3069999100644855,253.7122344970703,0.0717135296450704,0.0,0.0,0.0,0.0,252.86747305733817,243.43202645438055,236.97491099039715,-0.0040319631555046,0.0695728934850512,-0.0040569391741978,-1.599031746435015e-05,3.839519549871806,10.60947244469693,-0.13731002899193,0.1354045349953661,70.14446602466361,253.4078139052646,832.4266515682584,0.06925879712765953,0.1269890059295014
0.316,0.3048091895297345,0.3041269492293814,0.307131101889739,253.9116668701172,0.0670634654893821,0.0,0.0,0.0,0.0,254.16807992117745,245.4149889264788,237.7640121459961,0.0007860573749713,0.03718942869721,-0.0030041526603576,-1.1831487293942845e-05,1.4569535113438536,9.68505144753591,-0.0648422156698007,0.1008556641061498,82.76841856524507,253.60685768058747,832.0184114916516,0.06491045085943214,0.0960877538753715
0.32,0.3050423406037546,0.3078205225271368,0.3095189999775689,254.7293395996093,0.0881888869338262,0.0,0.0,0.0,0.0,254.0783342633929,247.22557939801897,238.59133809407552,0.0032203038937568,-0.0024601566777592,-0.001698477450432,-6.667773147379767e-06,1.3892475592799909,8.78450654680689,0.3150064090825848,0.0852848651538136,81.72745190911992,254.4242972590056,834.0622379025699,0.08451474267957637,0.08184250106144979
0.324,0.3070372094219153,0.3070354503541945,0.3084956010842812,256.40460205078125,0.0765153723246156,0.0,0.0,0.0,0.0,254.46295819963728,248.86807359967912,239.62574513753256,0.0065766372016868,0.0106118948463322,-0.0014601507300867,-5.694713427169775e-06,1.6238840506230148,8.127752397960755,-0.1323694516971282,0.0804480725703641,80.5835945563861,256.0975648413593,834.0929274452945,0.07372931763171765,0.07737583710598052
0.328,0.3045630593356856,0.3083996328494656,0.3082332074992366,257.2920837402344,0.0890364289564257,0.0,0.0,0.0,0.0,255.27636936732705,250.38663373674663,240.72663065592448,0.0034612549164674,0.0226308377717157,0.0001664253502289,6.468343207830982e-07,1.3532477009035715,7.507461357772562,0.1636410599779827,0.0823262941120211,79.64409679743275,256.9875206808987,843.7908433197416,0.08529329514194656,0.07911270068524197
0.332,0.3088637328231228,0.308180894055218,0.30967648374377,255.9658660888672,0.0804180567705406,0.0,0.0,0.0,0.0,255.250732421875,251.7071849278041,241.68824412028,-0.0051545217874101,-0.0007006125072527,-0.001495589688552,-5.842926290932746e-06,1.3356270447380516,6.637832004473435,-0.0967960225595179,0.0794376502897264,75.8650605825263,255.65700235604407,827.7339654586489,0.07734805583862862,0.07644021135166083
0.336,0.3073351774189147,0.306031641464372,0.3101750296542483,255.75645446777344,0.0560331387587663,0.0,0.0,0.0,0.0,255.39603533063612,252.9529462541853,242.6628204345703,-0.0008181232298413,0.0039927888046653,-0.0041433881898763,-1.6200522479476246e-05,1.32601116256214,5.464085285361458,-0.3032268994182807,0.0755669826969467,74.83677784272513,255.44911929035453,831.1743596541289,0.054519566192030765,0.07284794830414584
0.34,0.3069594886726363,0.3074730100375804,0.3110671909533595,257.3319702148437,0.0647466843300282,0.0,0.0,0.0,0.0,255.9131404331752,254.3903067452567,243.61844991048176,0.0061602189096219,0.0142670917110037,-0.0035941809157791,-1.3967098269128312e-05,1.2642987805306247,3.1684561255839934,0.1555070046812017,0.074571719080512,78.27923445287976,257.02501072617105,837.3255110555681,0.06273691578020496,0.07192218134158289
0.344,0.3086305349579707,0.3068038013909474,0.3071704398686108,253.32330322265625,0.0682487195246089,0.0,0.0,0.0,0.0,255.829088483538,254.9985842023577,244.40123392740887,-0.0155778039893008,-0.0023171981607363,-0.0003666384776634,-1.4473144515298912e-06,1.4284382894389134,1.632252335805937,0.0540882553418495,0.0747410410855445,63.31049318969406,253.0146726876983,819.7979267416097,0.06602059687487018,0.07207974054703765
0.348,0.3049128117196228,0.3047189477154687,0.2951783881799339,244.5780639648437,0.1136807711960819,0.0,0.0,0.0,0.0,254.37890625,254.2286202566964,244.8237055460612,-0.0345220480964832,-0.0398512226770645,0.0095405595355347,3.9008238845598894e-05,4.525806028022059,3.220054660579696,0.6656835760133384,0.0783827388372953,32.14396747699499,244.27315115312408,801.1245896015059,0.10767053957340542,0.07546245477674975
0.352,0.2977105194876766,0.2961092169881288,0.2972251879040568,246.9613342285156,0.0679050591753955,0.0,0.0,0.0,0.0,253.02986798967635,253.7464130946568,245.3395797729492,0.009744415443629,-0.0368295566722917,-0.0011159709159279,-4.518808255608743e-06,5.181298467269425,3.76303105861696,-0.4026689081984702,0.0771526941016924,39.08412948037799,246.66362370902792,828.535129136538,0.06569884068334036,0.07432116537800287
0.356,0.2941093513428427,0.2950281643165961,0.296096817813508,247.07101440429688,0.0627916004114713,0.0,0.0,0.0,0.0,251.56971522739957,253.42304229736325,245.9395492553711,0.0004441188177246,-0.039725549217662,-0.0010686534969118,-4.325288822278338e-06,5.220029584286604,4.137701204968212,-0.0753030602729668,0.0734034328809846,42.172381005649086,246.776905052954,839.0651433768478,0.06089903160871432,0.07083437889315636
0.36,0.2978530041793208,0.2988504347525422,0.2997311850441411,248.63658142089844,0.0597514247705237,0.0,0.0,0.0,0.0,250.52267456054688,252.8867034912109,246.3008600870768,0.006336506208048,-0.0286338361436995,-0.0008807502915988,-3.5423198250459394e-06,4.917576055821243,4.242999503207876,-0.0484169159732421,0.0704510568809822,35.52476063008339,248.3387284167191,833.7627115797297,0.05803437568992622,0.06808010813411293
0.364,0.2962467172239359,0.2952726664680009,0.2966610030007891,246.7519073486328,0.0710406000835453,0.0,0.0,0.0,0.0,249.23631068638392,252.31617300851,246.5558059692383,-0.0075800353330759,-0.0352075068364511,-0.0013883365327882,-5.6264470159765934e-06,4.478437873496666,4.503724913597819,0.1889356673314128,0.0725949799273792,34.880997905433745,246.45566063140888,831.9270604612659,0.0686306993218387,0.07008092727173297
0.368,0.2959487823672012,0.3008580734966818,0.2994687689898081,251.5782470703125,0.089019927119445,0.0,0.0,0.0,0.0,248.4143502371652,252.16374533517015,246.97462056477863,0.0195594829378993,-0.0223591462021895,0.0013893045068736,5.522355462177138e-06,3.042862267824055,4.488928804357943,0.2530852359742965,0.076062586040153,46.468595796342974,251.2822982879453,849.0736007697592,0.08527814233202502,0.07330862551287383
0.372,0.3061434287174971,0.3150146171131108,0.3104374526403682,261.50018310546875,0.1683361984487889,0.0,0.0,0.0,0.0,249.58247593470983,252.70578220912384,247.7843292236328,0.0394387676625445,0.0322784354174692,0.0045771644727425,1.750348477154419e-05,5.673676697584015,5.12877889549894,0.8909945660022733,0.0903607973150359,59.50062411478669,261.19403967675123,853.175391583452,0.1555806841253845,0.08650864818145904
0.376,0.313902762153278,0.3161857528636017,0.3185720887835636,262.0286865234375,0.084316711698133,0.0,0.0,0.0,0.0,252.0754220145089,253.22716413225444,248.72898915608724,0.0020210441602466,0.0713499088009061,-0.0023863359199619,-9.107155218855982e-06,6.825249706904063,5.690564804132549,-0.4991171686475754,0.0861659316724718,59.2052436232757,261.7147837612842,833.744762123149,0.08095002980749084,0.08265400143557465
0.38,0.314900216851231,0.3130455997069371,0.3101750538879166,257.7209167480469,0.0810919457411924,0.0,0.0,0.0,0.0,253.61250523158483,253.32118661063052,249.7813466389974,-0.0164400693395274,0.0435678830175711,0.0028705458190205,1.1138194971682578e-05,6.691830150260429,5.757582284699472,-0.0382458695553233,0.0880497726104428,51.556653481926325,257.40601653119563,817.4208932120315,0.07797159122981583,0.08438689427199224
