Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Currency,MA_7,MA_14,MA_30,Price_Change,Price_Change_7,HL_Spread,HL_Spread_Pct,Volatility_7,Volatility_14,Volume_Change,Volume_MA_7,RSI_14,OC_Diff,OC_Diff_Pct
0.044,0.2368021740561245,0.2362906282960632,0.2374131887765027,199.50851440429688,0.0984547564722219,0.0,0.0,0.0,0.0,197.77111162458147,,,-0.005955301634066434,0.005522108621849098,-0.0011225604804394884,-5.626629438805101e-06,2.3899405175479007,,-0.03298693564315369,0.10036335016566386,,199.27171223024075,841.5113291274571
0.048,0.2353271214864172,0.2365862933655461,0.2379636252577411,200.76353454589844,0.0705584010564245,0.0,0.0,0.0,0.0,198.49822998046875,,,0.006290559304443111,0.02601181627228155,-0.001377331892194994,-6.860468437708787e-06,2.41955475090032,,-0.2833418761608344,0.09709543820970744,,200.52820742441202,852.1253570680601
0.052,0.2353012373319953,0.2352622310202876,0.2364433966207246,200.20574951171875,0.092190006756159,0.0,0.0,0.0,0.0,198.86534772600447,199.10083988734655,,-0.0027783184602787614,0.013002819274585686,-0.0011811656004370175,-5.89975863988801e-06,2.4615068778267695,2.4575404498130826,0.30657732283978545,0.09922762905306835,44.0115215249433,199.97044827438677,849.8486898827523
0.056,0.2358964198506803,0.236007797018962,0.2371510617469186,200.2854156494141,0.1351513880443423,0.0,0.0,0.0,0.0,199.63941955566406,198.89878409249442,,0.00039792132788218915,0.027806171548559577,-0.0011432647279566166,-5.708177623665935e-06,1.7411154307450787,2.20555557979601,0.46600909143889546,0.10863871988287967,44.1945991581267,200.0495192295634,848.039658067691
0.06,0.2360516866744517,0.2413683269820696,0.2361812479307064,204.3592529296875,0.1710797247877355,0.0,0.0,0.0,0.0,200.86171177455358,199.1634477887835,,0.020340159402342017,0.04369716740573448,0.005187079051363175,2.5382159001862558e-05,1.596413330791163,2.6164214771651886,0.2658377191923871,0.12139011694018546,57.131881209520934,204.12320124301306,864.739431091325
0.064,0.2420813245366745,0.2449677320469164,0.2451978752988835,206.9987945556641,0.1458973459097798,0.0,0.0,0.0,0.0,201.83214678083147,199.52985055106026,,0.01291618357444646,0.03393031948639269,-0.00023014325196710206,-1.1118096241145704e-06,2.7668424542077785,3.2955201105003287,-0.14719674648296488,0.11644926958401414,59.36020831152291,206.7567132311274,854.07956861953
0.068,0.2449797020375836,0.2490170530562423,0.2478189931028958,211.6005401611328,0.1250837324315399,0.0,0.0,0.0,0.0,203.38882882254464,200.501708984375,,0.022230784557691008,0.054292824276634954,0.0011980599533465142,5.661894588899429e-06,4.529863057090138,4.56834490459554,-0.1426593016374037,0.1197736222083147,74.18553734789165,211.35556045909522,862.7472345715812
0.072,0.2491719522081541,0.2507010421693419,0.252628715379646,212.7061462402344,0.0617895935194599,0.0,0.0,0.0,0.0,205.27420479910714,201.52265821184432,,0.005224968132215846,0.06615071980934606,-0.0019276732103040706,-9.062611703410392e-06,5.3227659126070686,5.5560039664424785,-0.5060141529332902,0.11453574178649155,74.80122745192514,212.45697428802626,852.6520437201665
0.076,0.2498577379458699,0.2527321464506474,0.2486839673667037,209.1203765869141,0.0910960884698019,0.0,0.0,0.0,0.0,206.4680393763951,202.48313467843192,,-0.016857856327623377,0.04162529843837315,0.004048179083943698,1.9358128318314328e-05,5.073808991036106,5.628903524506501,0.4742949950158235,0.11746969713125976,72.66625821973723,208.87051884896823,835.9577756772084
0.08,0.246519454193505,0.2465617403742622,0.2482252560162081,209.1801300048828,0.0769350178766702,0.0,0.0,0.0,0.0,207.7500937325614,203.30772072928292,,0.00028573694703482033,0.04482578804580606,-0.0016635156419458896,-7.952550951694402e-06,4.302997863657797,5.709198589516558,-0.15545201589886104,0.1152904130056185,70.79299432904091,208.9336105506893,847.5339653587228
0.084,0.245781927631049,0.2464332148262425,0.2466132919625947,210.30567932128903,0.0882570049818278,0.0,0.0,0.0,0.0,209.18155997140067,204.41048976353235,,0.005380765928293174,0.050029921746347794,-0.000180077136352208,-8.562637820022913e-07,2.8154535855286835,5.437994002390004,0.14716298790372906,0.10859121542525928,79.55763240967458,210.059897393658,854.6596546715409
0.088,0.2470499532845497,0.2491970266425874,0.250295945176917,211.57066345214844,0.0799949573456296,0.0,0.0,0.0,0.0,210.21176147460938,205.53673662458147,,0.006014978458698028,0.035287908029993265,-0.0010989185343296126,-5.194096933850937e-06,1.9401304780120967,5.14301508129775,-0.09361350566903293,0.09557910579067272,79.8117135497927,211.3236134988639,855.3881945302918
0.092,0.2471276103440912,0.2474616211614536,0.2500731591156383,210.3256072998047,0.0710191093191054,0.0,0.0,0.0,0.0,210.68702043805803,206.25958360944475,,-0.005884824162426194,0.01607165274214184,-0.0026115379541847283,-1.2416642879162881e-05,1.3349996569024827,5.046374202572581,-0.11220517298037636,0.08488221484914782,71.72801284256387,210.0784796894606,850.0809739427951
0.096,0.246299472526541,0.24589329595239,0.2470326471881914,207.79562377929688,0.0692428592617807,0.0,0.0,0.0,0.0,210.1434609549386,206.76614488874162,,-0.012028889648712626,-0.017981600514528462,-0.001139351235801389,-5.483037684236857e-06,1.6406707203459694,4.79548226278917,-0.025010874880781797,0.07690494725346793,64.00470789023593,207.54932430677033,842.6706000533761
0.1,0.2453808043058353,0.2471530769117996,0.2488412168790113,208.28369140625,0.0758746789097504,0.0,0.0,0.0,0.0,209.51168169294084,207.392943246024,,0.00234878684197648,-0.020791382440776274,-0.0016881399672117048,-8.105003112889176e-06,1.3069158431926526,4.3242245403505235,0.09577622470639668,0.0789171023092237,67.82676460449994,208.03831060194418,847.8181950314721
0.104,0.2467782493714269,0.247808692353905,0.2484742814886828,209.32955932617188,0.0858414046824154,0.0,0.0,0.0,0.0,209.54156494140625,208.00480215890067,,0.0050213625121611205,0.0010002982142243155,-0.0006655891347777942,-3.1796232549302343e-06,1.298843840872258,3.8991730474221225,0.1313577324593358,0.07816643319673992,67.55101798361648,209.08278107680044,847.2496324508289
0.108,0.2471276059784198,0.2470373999167743,0.2497192993470914,209.1901092529297,0.0869497141056743,0.0,0.0,0.0,0.0,209.5429905482701,208.64654214041573,,-0.000666174780528217,4.7706481713261084e-05,-0.002681899430317103,-1.2820393085958212e-05,1.298386408776237,3.1920606288589948,0.012911128695520357,0.07959710408659766,68.7292166733572,208.94298164695127,845.4862046662527
0.112,0.2475157517416564,0.2470245204750066,0.249863449146453,210.3455047607422,0.0886891228525305,0.0,0.0,0.0,0.0,209.5486798967634,209.36511993408203,,0.005523184207602894,0.00018936930082769088,-0.002838928671446417,-1.3496502692917353e-05,1.3023665584168775,2.1160439305292353,0.020004766717717004,0.07965883521098376,70.07151851103157,210.09798900900054,848.8267414523561
0.116,0.2491072902420161,0.2521536797262525,0.2523928431566266,211.640380859375,0.0932996593521954,0.0,0.0,0.0,0.0,209.5586395263672,209.88520050048828,204.34830780029296,0.00615594851958301,0.0003295230354198875,-0.0002391634303740564,-1.130046304976975e-06,1.3205461606273405,1.630023114083789,0.05198536586421265,0.08155950692620743,66.33884608799863,211.39127356913298,848.5952914656141
0.12,0.2504529341461422,0.2510866980415495,0.2531791483336237,213.5527801513672,0.0837568005317429,0.0,0.0,0.0,0.0,210.01966421944755,210.3533423287528,204.69626057942708,0.009036079429770583,0.01534369919570655,-0.0020924502920742216,-9.798281673463035e-06,2.0141237287159846,1.6777339570854704,-0.10228181846226592,0.08337917709944138,65.20328529883982,213.30232721722103,851.6663138502367
0.124,0.2528596354549078,0.2513438186984143,0.2534150836068471,213.3037872314453,0.0848796929737288,0.0,0.0,0.0,0.0,210.8065447126116,210.4750028337751,205.1179214477539,-0.001165954944465697,0.02650760084340731,-0.0020712649084327905,-9.710399122849911e-06,2.0754520821704476,1.8299787891126515,0.013406582329518857,0.08561301048686253,54.95079541644269,213.0509275959904,842.5659841385935
0.128,0.2514363049736131,0.2520379791436072,0.2548828785333204,212.91531372070312,0.083024771368008,0.0,0.0,0.0,0.0,211.46820504324776,210.48994336809432,205.4861267089844,-0.0018212218160039706,0.02223708578997341,-0.002844899389713218,-1.3361647595931425e-05,1.8646968138019488,1.8503363944175735,-0.02185353811653068,0.0866344522666136,50.63443225070709,212.6638774157295,845.7962243680262
0.132,0.2524714397536186,0.2514595103013421,0.2547125016115433,213.03485107421875,0.0719842749006483,0.0,0.0,0.0,0.0,211.9975324358259,210.76954868861608,205.9874710083008,0.0005614314509685414,0.017700757408433576,-0.003252991310201181,-1.526976123295375e-05,1.6724147764970578,1.9218383869750977,-0.1329783423121106,0.08465486229778975,65.03440685535048,212.78237963446514,842.7978223680068
0.136,0.2516045218368558,0.2509581671404682,0.2542669183139376,213.2041778564453,0.0673583878549549,0.0,0.0,0.0,0.0,212.5709708077567,211.0569806780134,206.4805150349935,0.0007948313685424147,0.019188615646556384,-0.003308751173469404,-1.5519166682077183e-05,1.1586180263784616,1.9662448311185234,-0.0642624663800252,0.08185610140482984,65.32624942756121,212.95257333460845,846.3781643506795
0.14,0.2517985820012066,0.2509067176058325,0.2513312700970973,210.4351501464844,0.0933654748182926,0.0,0.0,0.0,0.0,212.58377729143416,211.06622859409876,206.97256317138672,-0.01298768034379394,0.0004261816093678039,-0.0004245524912648291,-2.0174979843875752e-06,1.1300632072903969,1.9627407390354574,0.3861001991220401,0.08252415168565298,50.438247176572744,210.1833515644832,834.7280985223182
0.144,0.2488484870997231,0.2477958354090489,0.2472685645704768,208.22393798828125,0.0820459821768647,0.0,0.0,0.0,0.0,212.09571402413505,210.8271767752511,207.32549692789715,-0.010507808019068698,-0.016142679658868175,0.000527270838572097,2.5322296930229585e-06,2.004703584320165,2.0958693123028045,-0.12123852701930593,0.0809164835177486,39.35361862702935,207.97508950118151,835.7498650085743
0.148,0.2444362780792089,0.244517824770682,0.2465346717959396,206.7498016357422,0.1495613293649613,0.0,0.0,0.0,0.0,211.12385995047433,210.57176208496094,207.72159322102866,-0.007079571958830355,-0.03185619269766948,-0.00201684702525759,-9.755013109085974e-06,2.706697063080288,2.362605944855176,0.8228964465627977,0.09031713049392266,38.78829110714334,206.50536535766298,844.822900186467
0.152,0.2475157533720695,0.2493255754037123,0.2391169068561088,201.58029174804688,0.1951065913133946,0.0,0.0,0.0,0.0,209.4490748814174,210.12780979701452,207.9141626993815,-0.025003699383485234,-0.05496149710027354,0.010208668547603494,5.06431876800893e-05,4.294386448978769,3.315987764550762,0.3045256560757976,0.10606383025673206,33.27977866625071,201.33277599467482,813.4139878039532
0.156,0.2392864789572558,0.2419982418863404,0.2393528010631863,202.5464630126953,0.1388368622639637,0.0,0.0,0.0,0.0,207.96781049455916,209.71800776890345,207.9921864827474,0.004792984751981866,-0.048699412582457136,0.0026454408231540993,1.30609085135606e-05,4.671237513976039,3.869704736341107,-0.2884050644862445,0.11403698609901144,34.9530135592759,202.30717653373804,845.4601255170651
0.16,0.2378502291873414,0.2387330575254977,0.2399818745308705,202.1181488037109,0.0794413782794762,0.0,0.0,0.0,0.0,206.40828159877233,209.2029070172991,208.0393325805664,-0.0021146466969287347,-0.05124373883174915,-0.0012488170053727987,-6.178648541777414e-06,4.5174013270124505,4.372662917067808,-0.42780773791589854,0.11510228658170114,30.453516371074898,201.88029857452358,848.7706707884385
0.164,0.2407356881713286,0.2516394961974275,0.2444770895194223,212.4073486328125,0.202875118894776,0.0,0.0,0.0,0.0,206.29444885253906,209.43270983014787,208.46929372151692,0.05090685764737568,-0.003737399668449881,0.00716240667800519,3.3720145390952576e-05,4.323489766589248,4.45569043641651,1.5537713882689408,0.13446181958738987,55.62521843760087,212.16661294464117,881.3259660680009
0.168,0.257879993533636,0.2586711508180435,0.2588800688322869,219.16053771972656,0.1678407595757185,0.0,0.0,0.0,0.0,207.54093279157365,210.0623550415039,209.08252716064453,0.031793575553679565,0.0414635462144437,-0.00020891801424344214,-9.532647456387287e-07,6.450712656128252,5.1615322860608694,-0.17268928545756534,0.14510114598130786,62.88959830644159,218.90265772619293,848.8547511059281
0.172,0.2604031284733645,0.2717189643725838,0.2623792586545621,228.4437255859375,0.2131808998528458,0.0,0.0,0.0,0.0,210.42947387695312,211.26259395054407,210.02379302978517,0.04235793525056386,0.09710597058631265,0.009339705718021729,4.0884054460529514e-05,10.228430361199967,7.133641811799507,0.27013784012740283,0.16383470564930516,69.9173516649038,228.18332245746413,876.2695125638785
0.176,0.269911646194315,0.2702027489595853,0.2699347017783836,226.53909301757807,0.1133104392731439,0.13,0.0,0.0,0.0,213.2565155029297,212.19018772670202,210.89891560872397,-0.008337425610942972,0.09571613237482679,0.0002680471812017138,1.1832270432058052e-06,11.674469413294739,8.216472382721932,-0.4684775261228391,0.1586560070647598,65.39577962897627,226.26918137138375,838.3083300099169
0.18,0.2700282387290076,0.2717985963968968,0.2729655487954443,229.00213623046875,0.1014523343479404,0.0,0.0,0.0,0.0,217.1739218575614,213.31149836948939,211.72034505208333,0.010872486422021543,0.13603435258788177,-0.0011669523985475272,-5.095814465997388e-06,11.704182155551523,9.370305890409528,-0.10465147784502515,0.14527682749826634,67.68271701485861,228.73210799173975,847.0673625408806
0.184,0.273992106008901,0.2772038013409109,0.277373978287172,232.6717529296875,0.1287999077432183,0.0,0.0,0.0,0.0,221.477534702846,214.72267259870256,212.57611033121745,0.01602437758714026,0.14873273751072102,-0.00017017694626109137,-7.314035507890731e-07,10.943033633391325,10.699449801544327,0.269560809724563,0.1438429768524456,70.72204289992527,232.3977608236786,848.1914468591618
0.188,0.2778652859767726,0.2773582361794405,0.2779250597809774,232.1233062744141,0.0943337105090413,0.0,0.0,0.0,0.0,225.76398577008928,216.0861336844308,213.26020253499348,-0.0023571690519696986,0.1484535537669256,-0.0005668236015369255,-2.4419073234586436e-06,7.398546043069119,11.6425079365713,-0.26759489069581077,0.1459704528852406,69.84287566496846,231.84544098843733,834.3807329995795
0.192,0.2777875661160567,0.2762771964042971,0.275943863290133,230.9366607666016,0.1022438468775358,0.0,0.0,0.0,0.0,228.41103036063058,217.35273960658483,213.86788635253907,-0.005112134265439328,0.08723479791568134,0.0003333331141641138,1.4433962674336935e-06,4.61410512921966,12.253402356538704,0.08385270043773341,0.1315945568827777,68.05151344190911,230.65887320048554,830.3426838914695
0.196,0.2748081796663101,0.2747843127335101,0.2769541329049158,230.23863220214844,0.066625783045744,0.0,0.0,0.0,0.0,229.99361528669084,218.76727403913225,214.57182820638022,-0.0030225974608623085,0.0505478522624776,-0.0021698201714056564,-9.424222818960133e-06,2.159331915018125,12.533268889822818,-0.34836388613638436,0.11713527452135278,71.04723298768168,229.96382402248213,836.815790205805
0.2,0.2742641221742137,0.274462573132591,0.2759569879550124,229.90956115722656,0.0703221945294107,0.0,0.0,0.0,0.0,230.20302036830358,220.31624712262834,215.26280924479167,-0.0014292607707683258,0.006416615591123387,-0.0014944148224214082,-6.500011634572404e-06,2.0524066974342245,12.469886676411699,0.05548019572436114,0.09672688804657635,74.0080714504115,229.63529703505236,837.2779319971975
0.204,0.272580119608058,0.2713738786290873,0.2712598707063881,225.3723907470703,0.0758125091983349,0.0,0.0,0.0,0.0,230.0363486153739,221.64643205915178,215.76503295898436,-0.019734587754066668,-0.00515011451209979,0.00011400792269922189,5.058646372845646e-07,2.414898276104895,11.891236644238123,0.07807371066367952,0.0913700408930322,69.30753279330136,225.09981062746226,825.8115483665224
0.208,0.2677742663232539,0.2662903963669656,0.268648895522638,224.26551818847656,0.0534722839175591,0.0,0.0,0.0,0.0,229.35968889508928,223.26680537632532,216.18819478352864,-0.004911305040181113,-0.02068372863223089,-0.0023584991556723778,-1.0516548307217942e-05,3.2664509798640697,10.39848622722148,-0.2946772968868635,0.08451574797440631,75.68317782680114,223.99774392215332,836.517067146945
0.212,0.2676447356874821,0.2695978820129264,0.2707875457220673,227.11746215820312,0.0762229444227724,0.0,0.0,0.0,0.0,228.56621878487724,225.0218767438616,216.7479232788086,0.01271681885277487,-0.023871788051396448,-0.0011896637091409201,-5.238098813873838e-06,2.9907875463066658,8.539689323046636,0.4254664068639584,0.07700475321434261,76.67897879678216,226.84981742251566,847.5781032637196
0.216,0.2680463017666322,0.2698681531456938,0.2718634112008433,226.5191650390625,0.0541667042435241,0.0,0.0,0.0,0.0,227.76562717982702,226.76480647495814,217.37204132080078,-0.0026343069945183872,-0.024142949388832213,-0.001995258055149496,-8.808341028475097e-06,2.6051164428983014,5.4290789738859875,-0.2893648408137166,0.07126660946212586,76.39697315742224,226.25111873729585,844.0747633753057
0.22,0.2685514893457059,0.2701126682942105,0.2698428653998271,228.6630859375,0.0994354644816187,0.0,0.0,0.0,0.0,227.44083077566964,227.9259305681501,218.05135447184244,0.00946463359101557,-0.00984501473934185,0.00026980289438338634,1.1799145160541172e-06,2.2631585365940534,3.5275358751142076,0.8357303784733536,0.07086541197699484,71.34751937903715,228.3945344481543,850.4683217531607
0.224,0.2708054806497315,0.2719272863309456,0.2745268680379846,229.8397827148437,0.0546970656088093,0.0,0.0,0.0,0.0,227.38385227748327,228.68873378208704,218.7350285847982,0.0051459848559261,-0.0017323308581618235,-0.0025995817070390004,-1.13104079560684e-05,2.1846384563668786,2.487664604532125,-0.44992396934073353,0.06916130948600417,66.43083425792835,229.56897723419397,847.7264813230493
0.228,0.2736682538817754,0.2751575365801665,0.2759438501538565,231.90391540527344,0.0677741957705024,0.0,0.0,0.0,0.0,227.66876002720423,228.9358901977539,219.49215545654297,0.008980745918084398,0.008674516353336825,-0.0007863135736899673,-3.3906869244351136e-06,2.649510315236227,2.629307208269699,0.23908284687921078,0.06879730966330298,56.84413090731731,231.63024715139167,846.3906348869236
0.232,0.2758574364421442,0.2751189363261259,0.2786073007207926,231.485107421875,0.070352511857817,0.0,0.0,0.0,0.0,228.54200526646204,229.28917694091797,220.19680887858073,-0.001805954775134011,0.027122739633466564,-0.0034883643946667098,-1.506949813539955e-05,2.7710625006220275,2.614734043738229,0.03804273968879435,0.068017310043229,60.39397721253051,231.20924998543285,838.147606123805
0.236,0.2716344962766713,0.2718629272821143,0.2728343156156804,229.07192993164065,0.0792888322283178,0.0,0.0,0.0,0.0,229.22863551548548,229.2941622052874,220.77786051432292,-0.010424763463665943,0.02143179112860638,-0.0009713883335660811,-4.240538480013512e-06,2.0316239409477133,2.614211154834884,0.127022051303032,0.07170538837333738,50.14697848985552,228.80029543536398,842.3094215630151
0.24,0.2819457447731648,0.2821586013327766,0.2825303197573536,237.79725646972656,0.1221786415956431,0.0,0.0,0.0,0.0,230.7543204171317,229.66026960100447,221.58600972493488,0.03808989840304622,0.047023219659280135,-0.00037171842457700555,-1.5631737308303563e-06,3.592473293887584,3.3725282427103176,0.5409312782387947,0.07827048796946177,58.898895324162424,237.5153107249534,842.4149508482305
0.244,0.2835519678670798,0.2835098554165826,0.2856529504264526,239.10353088378903,0.0859544230775503,0.0,0.0,0.0,0.0,232.55208696637834,230.15885707310267,222.446001180013,0.005493227438596593,0.05555541334684144,-0.002143095009870033,-8.963042084525455e-06,4.214740177535532,4.183205333235563,-0.296485687228205,0.08281159066003695,61.80832687147064,238.81997891592195,842.2441244628328
0.248,0.2855598377228638,0.285337379061804,0.2879490508863259,239.0138092041016,0.1000020915118963,0.0,0.0,0.0,0.0,234.03076171875,230.73579624720983,223.31595102945963,-0.00037524196884841654,0.04526626247592369,-0.0026116718245218773,-1.0926865829294769e-05,4.432989598765043,4.808924911742641,0.16343159469143131,0.08289253737864802,64.19063029792223,238.72824936637872,836.0007880312105
0.252,0.2846530828063837,0.2838316287325054,0.2851281557640089,237.2089233398437,0.0887369014270443,0.0,0.0,0.0,0.0,235.08349609375,231.23367418561662,224.1217534383138,-0.007551387387482067,0.03206207619045087,-0.0012965270315035138,-5.46575994380283e-06,4.136968280537032,5.105191268744798,-0.11264954476989009,0.08775537106696732,61.787560956350816,236.9242702570373,832.3263810151295
0.256,0.2816737119474243,0.2820685105787004,0.2812182834049581,233.6888885498047,0.1219600881965621,0.0,0.0,0.0,0.0,235.33849225725447,231.50362614222936,224.80457712809246,-0.014839386058828508,0.007697037548554775,0.000850227173742335,3.6382866939825907e-06,3.9595259579125397,5.129651945112414,0.3744010240974267,0.09549621284211869,55.7686861252667,233.40721483785725,828.6439413324584
0.26,0.2754429224397776,0.273883445897605,0.271496032862952,226.1501922607422,0.1548234965435367,0.0,0.0,0.0,0.0,234.57636151994978,231.55918339320593,225.3284118652344,-0.03225954103271722,-0.023046472494708148,0.0023874130346530076,1.0556758810536031e-05,5.157154483166442,5.061903505999431,0.2694603524229082,0.10756349636865008,51.08756690881285,225.87474933830242,820.0419431277539
0.264,0.268564477643716,0.2713481584664057,0.2724144785750385,229.38107299804688,0.0910569445774291,0.0,0.0,0.0,0.0,234.62052481515067,231.92458016531808,226.03364969889324,0.01428643816309294,0.0013495458238750313,-0.001066320108632779,-4.648683933228695e-06,5.103202542169021,4.6638930413293345,-0.41186611457374167,0.10924465527566599,56.75181768785193,229.11250852040317,853.1005683646266
0.268,0.2715956608182447,0.2765732012106586,0.2755240302959656,233.40968322753903,0.1018322603621462,0.0,0.0,0.0,0.0,233.9937286376953,232.3740245274135,226.92231241861978,0.017562958341931223,-0.018450899338891658,0.0010491709146929762,4.494975958945944e-06,4.91393352836264,4.463905001392163,0.11833601308195041,0.10633802938516643,58.0546690934178,233.1380875667208,858.4013708626213
0.272,0.2816737014290514,0.2813091998712462,0.2834093806614354,236.03224182128903,0.0766483464295877,0.0,0.0,0.0,0.0,233.55497305733817,233.05353001185827,228.07071075439453,0.01123586030144863,-0.012845017600316089,-0.002100180790189199,-8.897855538648585e-06,4.501451027491733,4.221581990132215,-0.24730781623619968,0.10500858986402892,61.57767070522418,235.75056811986,836.9633619460969
0.276,0.2819068619514431,0.2852086809708405,0.2851019276729046,237.4781494140625,0.1164093307526506,0.0,0.0,0.0,0.0,233.3355930873326,233.6831774030413,229.23510030110677,0.006125890181851723,-0.006424983540293083,0.00010675329793591315,4.4952892802689007e-07,4.219674074449958,4.173484842112708,0.5187454938716645,0.10735248118413668,60.91359185224874,237.19624255211104,841.3993221384118
0.28,0.284225609377067,0.2837673009298013,0.286951897771281,238.3157958984375,0.0839561657482882,0.0,0.0,0.0,0.0,233.49371773856026,234.28860691615515,230.44168853759766,0.003527257082143187,0.004666234908068834,-0.0031845968414797032,-1.33629280823537e-05,4.405651762697339,4.187816829026538,-0.2787849117809953,0.10666951894431435,60.58267142897431,238.03157028906043,837.4740432811479
0.284,0.2855209850863109,0.2851829379904873,0.2855348855867412,237.2089233398437,0.0796227066044381,0.0,0.0,0.0,0.0,233.99657985142295,234.66753605433874,231.2684076944987,-0.004644562289381482,0.015062910401445029,-0.0003519475962539542,-1.4837030213645341e-06,4.626971176470372,4.195444412536637,-0.051615734296899474,0.10062132157401095,56.78573701002,236.92340235475737,829.7933067271296
0.288,0.2871531531392164,0.2917464250968433,0.2902057682312883,244.8074188232422,0.3089055617138961,0.0,0.0,0.0,0.0,236.6618979317801,235.61912972586495,232.12330373128256,0.03203292429480964,0.0824992734960357,0.0015406568655549902,6.293342223698651e-06,4.726418153534987,4.874065930156371,2.879616442185576,0.12263304516977658,64.39655692675935,244.52026567010296,851.5325811225052
0.292,0.2963115009963109,0.3050535813417551,0.300584006612056,255.3575592041016,0.1971844796001796,0.0,0.0,0.0,0.0,240.3728245326451,237.49667467389787,233.0204315185547,0.04309567263758818,0.1132459878512988,0.004469574729699111,1.7503201172621952e-05,7.462737169955909,6.828796862524428,-0.361667434842727,0.13779412160159807,74.15689843516645,255.06124770310527,860.7875389429478
0.296,0.3061305030791634,0.305954446775484,0.3077477836617194,253.7122344970703,0.110372920408762,0.0,0.0,0.0,0.0,243.273188999721,238.63345881870814,233.92620290120442,-0.00644321911659651,0.08698247214422272,-0.0017933368862353971,-7.068389468053443e-06,8.213042467908862,8.090755417528753,-0.4402555382017933,0.13901421589397175,66.81418383007258,253.40610399399114,827.7714943305141
0.3,0.3052755285036711,0.3038953076710244,0.3044151666903267,251.59820556640625,0.0758888781648268,0.0,0.0,0.0,0.0,245.4968981061663,239.52593558175224,234.67940521240234,-0.008332388601025364,0.06594846375650198,-0.0005198590193022934,-2.066227054886856e-06,8.03103157489927,8.804267695975073,-0.31243209037347963,0.13890572042757734,62.979105702113515,251.29293003790258,823.1676193294368
