Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Currency
0.0,0.23733267185121104,0.23919583715028975,0.2398377121082598,203.11419677734372,0.08414747192816864,0.0,0.0,0.0,0.0
0.004,0.23913121507520818,0.23958149758072406,0.23717729474784113,200.65396118164065,0.1345258532936803,0.0,0.0,0.0,0.0
0.008,0.23422731729786583,0.2374604515520422,0.23789812248983053,201.86915588378903,0.0996225492613413,0.0,0.0,0.0,0.0
0.012,0.23797964585993714,0.2376532610959029,0.23506731214255758,197.99452209472656,0.11174429981458457,0.0,0.0,0.0,0.0
0.016,0.23226055410198992,0.23145714391898697,0.23369122102977521,198.4128570556641,0.07896071430695834,0.0,0.0,0.0,0.0
0.02,0.2331015654584882,0.23234411783392855,0.2315156723484416,195.6737060546875,0.09343378474811959,0.0,0.0,0.0,0.0
0.024,0.22995737342392508,0.23018449332660335,0.23264275354038985,197.63592529296875,0.07726467085263264,0.0,0.0,0.0,0.0
0.028,0.22982797559898688,0.2297988410925199,0.23087351809228776,194.86691284179688,0.06927375223566311,0.0,0.0,0.0,0.0
0.032,0.22819766273617376,0.2287447511274287,0.23069004987663697,195.8032073974609,0.08181994538659486,0.0,0.0,0.0,0.0
0.036000000000000004,0.23117367580355624,0.23405385923330124,0.2330359464328259,200.20574951171875,0.18048327740297926,0.0,0.0,0.0,0.0
0.04,0.23556002519094993,0.23482515598689124,0.2357881090196474,200.70376586914065,0.10181326406143594,0.0,0.0,0.0,0.0
0.044,0.23680217405612458,0.23629062829606323,0.23741318877650272,199.50851440429688,0.09845475647222192,0.0,0.0,0.0,0.0
0.048,0.2353271214864172,0.23658629336554615,0.23796362525774115,200.76353454589844,0.07055840105642457,0.0,0.0,0.0,0.0
0.052000000000000005,0.23530123733199532,0.23526223102028765,0.23644339662072464,200.20574951171875,0.09219000675615906,0.0,0.0,0.0,0.0
0.056,0.23589641985068038,0.23600779701896207,0.23715106174691866,200.2854156494141,0.13515138804434235,0.0,0.0,0.0,0.0
0.06,0.23605168667445176,0.24136832698206967,0.2361812479307064,204.3592529296875,0.1710797247877355,0.0,0.0,0.0,0.0
0.064,0.24208132453667452,0.2449677320469164,0.24519787529888357,206.9987945556641,0.14589734590977985,0.0,0.0,0.0,0.0
0.068,0.24497970203758368,0.24901705305624233,0.24781899310289582,211.6005401611328,0.12508373243153992,0.0,0.0,0.0,0.0
0.07200000000000001,0.24917195220815413,0.25070104216934197,0.252628715379646,212.7061462402344,0.06178959351945997,0.0,0.0,0.0,0.0
0.076,0.2498577379458699,0.25273214645064745,0.24868396736670376,209.1203765869141,0.09109608846980191,0.0,0.0,0.0,0.0
0.08,0.24651945419350502,0.2465617403742622,0.24822525601620818,209.1801300048828,0.07693501787667024,0.0,0.0,0.0,0.0
0.084,0.24578192763104906,0.24643321482624253,0.2466132919625947,210.30567932128903,0.08825700498182781,0.0,0.0,0.0,0.0
0.088,0.24704995328454976,0.24919702664258742,0.250295945176917,211.57066345214844,0.07999495734562961,0.0,0.0,0.0,0.0
0.092,0.2471276103440912,0.2474616211614536,0.2500731591156383,210.3256072998047,0.0710191093191054,0.0,0.0,0.0,0.0
0.096,0.246299472526541,0.24589329595239,0.24703264718819148,207.79562377929688,0.06924285926178071,0.0,0.0,0.0,0.0
0.1,0.24538080430583536,0.24715307691179966,0.24884121687901137,208.28369140625,0.07587467890975048,0.0,0.0,0.0,0.0
0.10400000000000001,0.2467782493714269,0.247808692353905,0.2484742814886828,209.32955932617188,0.08584140468241541,0.0,0.0,0.0,0.0
0.108,0.24712760597841987,0.24703739991677437,0.2497192993470914,209.1901092529297,0.0869497141056743,0.0,0.0,0.0,0.0
0.112,0.24751575174165646,0.24702452047500661,0.24986344914645306,210.3455047607422,0.08868912285253056,0.0,0.0,0.0,0.0
0.116,0.24910729024201617,0.2521536797262525,0.25239284315662663,211.640380859375,0.09329965935219543,0.0,0.0,0.0,0.0
0.12,0.2504529341461422,0.2510866980415495,0.25317914833362376,213.5527801513672,0.0837568005317429,0.0,0.0,0.0,0.0
0.124,0.2528596354549078,0.2513438186984143,0.2534150836068471,213.3037872314453,0.08487969297372887,0.0,0.0,0.0,0.0
0.128,0.25143630497361313,0.2520379791436072,0.2548828785333204,212.91531372070312,0.08302477136800802,0.0,0.0,0.0,0.0
0.132,0.25247143975361863,0.2514595103013421,0.25471250161154335,213.03485107421875,0.07198427490064838,0.0,0.0,0.0,0.0
0.136,0.25160452183685583,0.2509581671404682,0.25426691831393766,213.2041778564453,0.06735838785495499,0.0,0.0,0.0,0.0
0.14,0.2517985820012066,0.25090671760583255,0.2513312700970973,210.4351501464844,0.09336547481829269,0.0,0.0,0.0,0.0
0.14400000000000002,0.24884848709972318,0.24779583540904893,0.24726856457047688,208.22393798828125,0.08204598217686476,0.0,0.0,0.0,0.0
0.148,0.24443627807920898,0.24451782477068207,0.2465346717959396,206.7498016357422,0.14956132936496133,0.0,0.0,0.0,0.0
0.152,0.2475157533720695,0.2493255754037123,0.23911690685610884,201.58029174804688,0.1951065913133946,0.0,0.0,0.0,0.0
0.156,0.23928647895725585,0.2419982418863404,0.23935280106318638,202.5464630126953,0.13883686226396375,0.0,0.0,0.0,0.0
0.16,0.2378502291873414,0.23873305752549778,0.23998187453087053,202.1181488037109,0.07944137827947625,0.0,0.0,0.0,0.0
0.164,0.24073568817132868,0.25163949619742754,0.24447708951942235,212.4073486328125,0.20287511889477602,0.0,0.0,0.0,0.0
0.168,0.257879993533636,0.2586711508180435,0.2588800688322869,219.16053771972656,0.16784075957571856,0.0,0.0,0.0,0.0
0.17200000000000001,0.2604031284733645,0.2717189643725838,0.26237925865456213,228.4437255859375,0.2131808998528458,0.0,0.0,0.0,0.0
0.176,0.269911646194315,0.27020274895958535,0.2699347017783836,226.53909301757807,0.11331043927314395,0.13,0.0,0.0,0.0
0.18,0.2700282387290076,0.2717985963968968,0.2729655487954443,229.00213623046875,0.10145233434794045,0.0,0.0,0.0,0.0
0.184,0.273992106008901,0.2772038013409109,0.277373978287172,232.6717529296875,0.12879990774321834,0.0,0.0,0.0,0.0
0.188,0.2778652859767726,0.2773582361794405,0.2779250597809774,232.1233062744141,0.09433371050904137,0.0,0.0,0.0,0.0
0.192,0.27778756611605676,0.2762771964042971,0.275943863290133,230.9366607666016,0.10224384687753582,0.0,0.0,0.0,0.0
0.196,0.27480817966631016,0.27478431273351017,0.2769541329049158,230.23863220214844,0.06662578304574404,0.0,0.0,0.0,0.0
0.2,0.2742641221742137,0.274462573132591,0.2759569879550124,229.90956115722656,0.07032219452941077,0.0,0.0,0.0,0.0
0.20400000000000001,0.272580119608058,0.27137387862908735,0.27125987070638813,225.3723907470703,0.07581250919833499,0.0,0.0,0.0,0.0
